symbol,synonyms,gene_locus,gene_id,transcript_id,conservation,conservation_ortholog,conservation_species,biological_context,context_detail,tissue/cell line,genome_variation,variation_detail,epigenetic_modification,modification_detail,expression,expression_detail,regulator_type,regulator,regulator_interaction,regulator_effect,target_type,target,target_interaction,target_effect,experimental_method,molecular_function,biological_process,pathway,functional_mechanism,clinical_detail,drug,description,pmid
RMST,NCRMS;NCRNA00054;LINC00054,12q23.1,HSALNG0093320,"HSALNT0193573,HSALNT0193574,HSALNT0193576,HSALNT0193577,HSALNT0193578,HSALNT0193584,HSALNT0193586,HSALNT0193587,HSALNT0193588,HSALNT0193590,HSALNT0193591,HSALNT0193595,HSALNT0193596,HSALNT0193597,HSALNT0193598,HSALNT0193599,HSALNT0193600,HSALNT0193627,HSALNT0193631,HSALNT0193637,HSALNT0193638,HSALNT0193639,HSALNT0193640,HSALNT0193641,HSALNT0193642,HSALNT0193646,HSALNT0193647,HSALNT0193648,HSALNT0193650,HSALNT0193654,HSALNT0193655,HSALNT0193658,HSALNT0193659,HSALNT0193661,HSALNT0193676,HSALNT0193679,HSALNT0193685,HSALNT0193686,HSALNT0193687,HSALNT0193688,HSALNT0193696,HSALNT0193697,HSALNT0193700,HSALNT0193701,HSALNT0193702,HSALNT0193703,HSALNT0193710,HSALNT0369962,HSALNT0369963,HSALNT0369964,HSALNT0369965,HSALNT0369966,HSALNT0369967,HSALNT0369968,HSALNT0369969,HSALNT0369970,HSALNT0369971,HSALNT0369972,HSALNT0369973,HSALNT0369983,HSALNT0369984,HSALNT0369987,HSALNT0369988,HSALNT0369989,HSALNT0369990,HSALNT0370009,HSALNT0370010,HSALNT0370011,HSALNT0370012,HSALNT0370013,HSALNT0370014,HSALNT0370015,HSALNT0370016,HSALNT0370017,HSALNT0370018,HSALNT0370019,HSALNT0370020,HSALNT0370021,HSALNT0370022,HSALNT0370023,HSALNT0370024,HSALNT0370025,HSALNT0370026,HSALNT0370027,HSALNT0370028,HSALNT0370029,HSALNT0370030,HSALNT0370031,HSALNT0370032,HSALNT0370033,HSALNT0370034,HSALNT0370035,HSALNT0370036,HSALNT0370037,HSALNT0370038,HSALNT0370039,HSALNT0370040,HSALNT0370041,HSALNT0370042,HSALNT0370043,HSALNT0370044,HSALNT0370045,HSALNT0370046,HSALNT0370047",,NA,,Disease,obesity,NA,NA,NA,DNA methylation,cg23912509;cg07287698;cg04303901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,26977391
RN7SL3,7L30.2;RNSRP3;RN7SL631P,14q21.3,ENSG00000278771.1,,,NA,,Disease,obesity,NA,NA,NA,DNA methylation,cg19509763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,26977391
RPL34-DT,FLJ37673;RP11-462C24.1;RPL34-AS1,4q25,HSALNG0036288,"HSALNT0076021,HSALNT0076022,HSALNT0076023,HSALNT0076024,HSALNT0289395,HSALNT0321360,HSALNT0321361,HSALNT0321362,HSALNT0321363,HSALNT0321364,HSALNT0321365,HSALNT0321366,HSALNT0321367",,NA,,Disease,obesity,NA,NA,NA,DNA methylation,cg15296129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,26977391
RUSC1-AS1,FLJ35976;C1orf104,1q22,HSALNG0007497,"HSALNT0015698,HSALNT0015699,HSALNT0015701,HSALNT0289396,HSALNT0295943,HSALNT0295944,HSALNT0295945,HSALNT0295946,HSALNT0295947,HSALNT0295948,HSALNT0295949,HSALNT0295950",,NA,,Disease,obesity,NA,NA,NA,DNA methylation,cg26876647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,29692867
SATB2-AS1,,2q33.1,HSALNG0021423,"HSALNT0045606,HSALNT0045607,HSALNT0045608,HSALNT0045610,HSALNT0045611,HSALNT0289239,HSALNT0308186,HSALNT0308187,HSALNT0308188,HSALNT0308189,HSALNT0308190,HSALNT0308191,HSALNT0308192,HSALNT0308193,HSALNT0308194,HSALNT0308195,HSALNT0308196,HSALNT0308197,HSALNT0308198,HSALNT0308199,HSALNT0308200,HSALNT0308201,HSALNT0308202,HSALNT0308203,HSALNT0308204,HSALNT0308205",,NA,,Disease,obesity,NA,NA,NA,DNA methylation,cg00768993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,26977391
SATB2-AS1,,2q33.1,HSALNG0021423,"HSALNT0045606,HSALNT0045607,HSALNT0045608,HSALNT0045610,HSALNT0045611,HSALNT0289239,HSALNT0308186,HSALNT0308187,HSALNT0308188,HSALNT0308189,HSALNT0308190,HSALNT0308191,HSALNT0308192,HSALNT0308193,HSALNT0308194,HSALNT0308195,HSALNT0308196,HSALNT0308197,HSALNT0308198,HSALNT0308199,HSALNT0308200,HSALNT0308201,HSALNT0308202,HSALNT0308203,HSALNT0308204,HSALNT0308205",,NA,,Disease,obesity,NA,NA,NA,DNA methylation,cg09605636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,29717273
SMAD5-AS1,DAMS;SMAD5OS,5q31.1,HSALNG0045080,"HSALNT0094850,HSALNT0094851,HSALNT0289243,HSALNT0329692,HSALNT0329693",,NA,,Disease,obesity,NA,NA,NA,DNA methylation,cg15329133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,26977391
SNAP25-AS1,,20p12.2,HSALNG0128601,"HSALNT0264228,HSALNT0264229,HSALNT0264231,HSALNT0264233,HSALNT0264234,HSALNT0264236,HSALNT0264237,HSALNT0264238,HSALNT0264239,HSALNT0264241,HSALNT0264243,HSALNT0264244,HSALNT0264245,HSALNT0264246,HSALNT0264248,HSALNT0264250,HSALNT0264272,HSALNT0399534,HSALNT0399535,HSALNT0399536,HSALNT0399537,HSALNT0399538,HSALNT0399539,HSALNT0399540,HSALNT0399541,HSALNT0399542,HSALNT0399543,HSALNT0399544,HSALNT0399545,HSALNT0399546,HSALNT0399547,HSALNT0399548,HSALNT0399549,HSALNT0399550,HSALNT0399551,HSALNT0399552,HSALNT0399553,HSALNT0399554,HSALNT0399555,HSALNT0399556,HSALNT0399557",,NA,,Disease,obesity,NA,NA,NA,DNA methylation,cg23328622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,29717273
SNHG11,LINC00101;C20orf198,20q11.23,HSALNG0129985,"HSALNT0266980,HSALNT0266983,HSALNT0266984,HSALNT0266995,HSALNT0267005,HSALNT0267006,HSALNT0267007,HSALNT0267008,HSALNT0267009,HSALNT0267012,HSALNT0400966,HSALNT0400967,HSALNT0400968,HSALNT0400969,HSALNT0400970,HSALNT0400971,HSALNT0400972,HSALNT0400973,HSALNT0400974,HSALNT0400975,HSALNT0400976,HSALNT0400977,HSALNT0400978,HSALNT0400979,HSALNT0400980,HSALNT0400981,HSALNT0400982,HSALNT0400983,HSALNT0400984,HSALNT0400985,HSALNT0400986,HSALNT0400987,HSALNT0400988,HSALNT0400989,HSALNT0400990,HSALNT0400991,HSALNT0400992,HSALNT0400993,HSALNT0400994,HSALNT0400995,HSALNT0400996,HSALNT0400997,HSALNT0400998,HSALNT0400999,HSALNT0401000,HSALNT0401001,HSALNT0401002,HSALNT0401003,HSALNT0401004,HSALNT0401005,HSALNT0401006,HSALNT0401007,HSALNT0401008,HSALNT0401009",,NA,,Disease,obesity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Array;Genotyping,NA,NA,NA,NA,NA,NA,New gene associated with obesity.,20532202
SNHG14,NCRNA00214;UBE3A-AS;UBE3A-ATS;UBE3A-AS1,15q11.2,,,,NA,,Disease,obesity,NA,NA,NA,DNA methylation,cg10669129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,26977391
SNHG32,D6S57;G8;C6orf48,6p21.33,,,,NA,,Disease,obesity,NA,NA,NA,DNA methylation,cg21898708;cg17384214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,26977391
SOX2-OT,DKFZp761J1324;NCRNA00043;SOX2OT,3q26.33,HSALNG0031034,"HSALNT0064924,HSALNT0064925,HSALNT0064927,HSALNT0064929,HSALNT0064930,HSALNT0064931,HSALNT0064932,HSALNT0064933,HSALNT0064935,HSALNT0064937,HSALNT0064938,HSALNT0064941,HSALNT0064942,HSALNT0064943,HSALNT0064947,HSALNT0064951,HSALNT0064953,HSALNT0064959,HSALNT0064960,HSALNT0064961,HSALNT0064962,HSALNT0064963,HSALNT0064977,HSALNT0064979,HSALNT0064981,HSALNT0064983,HSALNT0064985,HSALNT0064987,HSALNT0064988,HSALNT0064990,HSALNT0064993,HSALNT0064996,HSALNT0064997,HSALNT0064998,HSALNT0065000,HSALNT0065001,HSALNT0065002,HSALNT0065003,HSALNT0065005,HSALNT0065009,HSALNT0065013,HSALNT0065050,HSALNT0065052,HSALNT0065053,HSALNT0065059,HSALNT0065060,HSALNT0065061,HSALNT0065062,HSALNT0065063,HSALNT0065065,HSALNT0065069,HSALNT0065071,HSALNT0065080,HSALNT0065081,HSALNT0065083,HSALNT0065084,HSALNT0065088,HSALNT0289258,HSALNT0316455,HSALNT0316456,HSALNT0316457,HSALNT0316458,HSALNT0316459,HSALNT0316460,HSALNT0316461,HSALNT0316462,HSALNT0316463,HSALNT0316464,HSALNT0316465,HSALNT0316466,HSALNT0316467,HSALNT0316468,HSALNT0316469,HSALNT0316470,HSALNT0316471,HSALNT0316472,HSALNT0316473,HSALNT0316474,HSALNT0316475,HSALNT0316476,HSALNT0316477,HSALNT0316478,HSALNT0316479,HSALNT0316480,HSALNT0316481,HSALNT0316482,HSALNT0316483,HSALNT0316484,HSALNT0316485,HSALNT0316486,HSALNT0316487,HSALNT0316488,HSALNT0316489,HSALNT0316490,HSALNT0316491,HSALNT0316492,HSALNT0316493,HSALNT0316494,HSALNT0316495,HSALNT0316496,HSALNT0316497,HSALNT0316498,HSALNT0316499,HSALNT0316500,HSALNT0316501,HSALNT0316502,HSALNT0316503,HSALNT0316504,HSALNT0316505,HSALNT0316506,HSALNT0316507,HSALNT0316508,HSALNT0316509,HSALNT0316510,HSALNT0316511,HSALNT0316512,HSALNT0316513,HSALNT0316514,HSALNT0316515,HSALNT0316516,HSALNT0316517,HSALNT0316518,HSALNT0316519,HSALNT0316520,HSALNT0316521,HSALNT0316522,HSALNT0316523,HSALNT0316524,HSALNT0316525,HSALNT0316526,HSALNT0316527,HSALNT0316528,HSALNT0316529,HSALNT0316530,HSALNT0316531,HSALNT0316532,HSALNT0316533,HSALNT0316534,HSALNT0316535,HSALNT0316536,HSALNT0316537,HSALNT0316538,HSALNT0316539,HSALNT0316540,HSALNT0316541,HSALNT0316542,HSALNT0316543,HSALNT0316544,HSALNT0316545,HSALNT0316546,HSALNT0316547,HSALNT0316548,HSALNT0316549,HSALNT0316550,HSALNT0316551,HSALNT0316552,HSALNT0316553,HSALNT0316554,HSALNT0316578,HSALNT0316579,HSALNT0316580,HSALNT0316581,HSALNT0316582,HSALNT0316583",,NA,,Disease,obesity,NA,NA,NA,DNA methylation,cg16955889;cg15475553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,26977391
SOX2-OT,DKFZp761J1324;NCRNA00043;SOX2OT,3q26.33,HSALNG0031034,"HSALNT0064924,HSALNT0064925,HSALNT0064927,HSALNT0064929,HSALNT0064930,HSALNT0064931,HSALNT0064932,HSALNT0064933,HSALNT0064935,HSALNT0064937,HSALNT0064938,HSALNT0064941,HSALNT0064942,HSALNT0064943,HSALNT0064947,HSALNT0064951,HSALNT0064953,HSALNT0064959,HSALNT0064960,HSALNT0064961,HSALNT0064962,HSALNT0064963,HSALNT0064977,HSALNT0064979,HSALNT0064981,HSALNT0064983,HSALNT0064985,HSALNT0064987,HSALNT0064988,HSALNT0064990,HSALNT0064993,HSALNT0064996,HSALNT0064997,HSALNT0064998,HSALNT0065000,HSALNT0065001,HSALNT0065002,HSALNT0065003,HSALNT0065005,HSALNT0065009,HSALNT0065013,HSALNT0065050,HSALNT0065052,HSALNT0065053,HSALNT0065059,HSALNT0065060,HSALNT0065061,HSALNT0065062,HSALNT0065063,HSALNT0065065,HSALNT0065069,HSALNT0065071,HSALNT0065080,HSALNT0065081,HSALNT0065083,HSALNT0065084,HSALNT0065088,HSALNT0289258,HSALNT0316455,HSALNT0316456,HSALNT0316457,HSALNT0316458,HSALNT0316459,HSALNT0316460,HSALNT0316461,HSALNT0316462,HSALNT0316463,HSALNT0316464,HSALNT0316465,HSALNT0316466,HSALNT0316467,HSALNT0316468,HSALNT0316469,HSALNT0316470,HSALNT0316471,HSALNT0316472,HSALNT0316473,HSALNT0316474,HSALNT0316475,HSALNT0316476,HSALNT0316477,HSALNT0316478,HSALNT0316479,HSALNT0316480,HSALNT0316481,HSALNT0316482,HSALNT0316483,HSALNT0316484,HSALNT0316485,HSALNT0316486,HSALNT0316487,HSALNT0316488,HSALNT0316489,HSALNT0316490,HSALNT0316491,HSALNT0316492,HSALNT0316493,HSALNT0316494,HSALNT0316495,HSALNT0316496,HSALNT0316497,HSALNT0316498,HSALNT0316499,HSALNT0316500,HSALNT0316501,HSALNT0316502,HSALNT0316503,HSALNT0316504,HSALNT0316505,HSALNT0316506,HSALNT0316507,HSALNT0316508,HSALNT0316509,HSALNT0316510,HSALNT0316511,HSALNT0316512,HSALNT0316513,HSALNT0316514,HSALNT0316515,HSALNT0316516,HSALNT0316517,HSALNT0316518,HSALNT0316519,HSALNT0316520,HSALNT0316521,HSALNT0316522,HSALNT0316523,HSALNT0316524,HSALNT0316525,HSALNT0316526,HSALNT0316527,HSALNT0316528,HSALNT0316529,HSALNT0316530,HSALNT0316531,HSALNT0316532,HSALNT0316533,HSALNT0316534,HSALNT0316535,HSALNT0316536,HSALNT0316537,HSALNT0316538,HSALNT0316539,HSALNT0316540,HSALNT0316541,HSALNT0316542,HSALNT0316543,HSALNT0316544,HSALNT0316545,HSALNT0316546,HSALNT0316547,HSALNT0316548,HSALNT0316549,HSALNT0316550,HSALNT0316551,HSALNT0316552,HSALNT0316553,HSALNT0316554,HSALNT0316578,HSALNT0316579,HSALNT0316580,HSALNT0316581,HSALNT0316582,HSALNT0316583",,NA,,Disease,obesity,NA,NA,NA,DNA methylation,cg02573703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,29692867
SOX9-AS1,FLJ37644,17q24.3,,,,NA,,Disease,obesity,NA,NA,NA,DNA methylation,cg24432295;cg23641597;cg06234051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,26977391
ST7-OT4,NCRNA00042;ST7OT4,7q31.2,HSALNG0060775,"HSALNT0127794,HSALNT0127796,HSALNT0127798,HSALNT0127799,HSALNT0127800,HSALNT0342944,HSALNT0342945",,NA,,Disease,obesity,NA,NA,NA,DNA methylation,cg00764217;cg15286094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,29692867
SVIL-AS1,RP11-534G20.3,10p11.23,ENSG00000224597.10,,,NA,,Disease,obesity,NA,NA,NA,DNA methylation,cg04691264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,26977391
TLX1NB,TD1;TDI;APT-B7,10q24.31,HSALNG0080181,"HSALNT0167190,HSALNT0167191,HSALNT0167194,HSALNT0167195,HSALNT0167196,HSALNT0167197,HSALNT0167198,HSALNT0289409,HSALNT0359620,HSALNT0359621,HSALNT0359622,HSALNT0359623,HSALNT0359624,HSALNT0359625,HSALNT0359627,HSALNT0359628,HSALNT0359629",,NA,,Disease,obesity,NA,NA,NA,DNA methylation,cg26227310,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,26977391
TMEM18-DT,AC092159.2,2p25.3,HSALNG0012414,"HSALNT0025845,HSALNT0025846,HSALNT0025848,HSALNT0025850,HSALNT0299770,HSALNT0299771,HSALNT0299772,HSALNT0299773,HSALNT0299774,HSALNT0299775,HSALNT0299776,HSALNT0299777,HSALNT0299778,HSALNT0299785",,NA,,Disease,obesity,NA,NA,NA,DNA methylation,cg26655295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,29956501
TMEM254-AS1,,10q22.3,HSALNG0079172,"HSALNT0165215,HSALNT0165223,HSALNT0165224,HSALNT0165225,HSALNT0165226,HSALNT0165227,HSALNT0165228,HSALNT0165229,HSALNT0165231,HSALNT0165233,HSALNT0165234,HSALNT0165235,HSALNT0165236,HSALNT0165237,HSALNT0165238,HSALNT0165241,HSALNT0165242,HSALNT0165243,HSALNT0165244,HSALNT0165245,HSALNT0165246,HSALNT0165247,HSALNT0165249,HSALNT0165252,HSALNT0358803,HSALNT0358804,HSALNT0358805,HSALNT0358806,HSALNT0358807,HSALNT0358808,HSALNT0358809,HSALNT0358810,HSALNT0358811,HSALNT0358812,HSALNT0358813,HSALNT0358814,HSALNT0358815,HSALNT0358816,HSALNT0358817,HSALNT0358818,HSALNT0358819",,NA,,Disease,obesity,NA,NA,NA,DNA methylation,cg13746919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,26977391
TMEM51-AS1,FLJ23703;C1orf126,1p36.21,HSALNG0001056,"HSALNT0002065,HSALNT0290381,HSALNT0290382,HSALNT0290383,HSALNT0290384,HSALNT0290385,HSALNT0290386,HSALNT0290387,HSALNT0290388",,NA,,Disease,obesity,NA,NA,NA,DNA methylation,cg24349832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,29692867
TTC28-AS1,KIAA1648;TTC28AS;TTC28-AS,22q12.1,HSALNG0134754,"HSALNT0276603,HSALNT0276604,HSALNT0276608,HSALNT0276615,HSALNT0276618,HSALNT0276623,HSALNT0276624,HSALNT0276625,HSALNT0276632,HSALNT0276635,HSALNT0276636,HSALNT0276639,HSALNT0405492,HSALNT0405493,HSALNT0405494,HSALNT0405495,HSALNT0405496,HSALNT0405497,HSALNT0405498,HSALNT0405499,HSALNT0405500,HSALNT0405501,HSALNT0405502,HSALNT0405503,HSALNT0405504,HSALNT0405505,HSALNT0405506,HSALNT0405507,HSALNT0405508,HSALNT0405509,HSALNT0405510,HSALNT0405511,HSALNT0405512,HSALNT0405513,HSALNT0405514,HSALNT0405515,HSALNT0405516,HSALNT0405517,HSALNT0405518,HSALNT0405519,HSALNT0405520,HSALNT0405521,HSALNT0405522,HSALNT0405523,HSALNT0405524,HSALNT0405525,HSALNT0405526,HSALNT0405527,HSALNT0405528,HSALNT0405529,HSALNT0405530,HSALNT0405531,HSALNT0405532,HSALNT0405533,HSALNT0405534,HSALNT0405535,HSALNT0405536,HSALNT0405537",,NA,,Disease,obesity,NA,NA,NA,DNA methylation,cg24150244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,26977391
XIST,LINC00001;NCRNA00001;DXS1089;DXS399E;swd66,Xq13.2,HSALNG0138602,,,NA,,Disease,Obesity,Subcutaneous adipose tissues,NA,NA,NA,NA,RNA,Up-regulated,NA,NA,NA,NA,Protein,C/EBPα,RNA-Protein,NA,"QRT-PCR,Wetern blotting assay,Rna binding protein immunoprecipitation rip assay",NA,NA,NA,NA,NA,NA,,35062859
ZEB1-AS1,,10p11.22,HSALNG0077083,"HSALNT0160881,HSALNT0160885,HSALNT0160887,HSALNT0160892,HSALNT0160893,HSALNT0160894,HSALNT0160896,HSALNT0160898,HSALNT0160899,HSALNT0160901,HSALNT0160903,HSALNT0160904,HSALNT0160906,HSALNT0160907,HSALNT0160908,HSALNT0160910,HSALNT0160911,HSALNT0160912,HSALNT0160913,HSALNT0289285,HSALNT0357173,HSALNT0357174,HSALNT0357175,HSALNT0357176,HSALNT0357177,HSALNT0357178,HSALNT0357179,HSALNT0357180,HSALNT0357181,HSALNT0357182,HSALNT0357183,HSALNT0357184,HSALNT0357185,HSALNT0357186,HSALNT0357187,HSALNT0357188,HSALNT0357189,HSALNT0357190,HSALNT0357191,HSALNT0357192,HSALNT0357193,HSALNT0357194,HSALNT0357195,HSALNT0357196,HSALNT0357197,HSALNT0357198,HSALNT0357199,HSALNT0357200,HSALNT0357201,HSALNT0357202",,NA,,Disease,obesity,NA,NA,NA,DNA methylation,cg01449674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,26977391
ZFAS1,HSUP1;HSUP2;C20orf199;NCRNA00275;ZNFX1-AS1,20q13.13,HSALNG0130661,"HSALNT0268340,HSALNT0268341,HSALNT0268343,HSALNT0268344,HSALNT0268345,HSALNT0268347,HSALNT0268354,HSALNT0268355,HSALNT0268356,HSALNT0268357,HSALNT0268360,HSALNT0401518,HSALNT0401519,HSALNT0401520,HSALNT0401521,HSALNT0401522,HSALNT0401523,HSALNT0401524,HSALNT0401525,HSALNT0401526,HSALNT0401527,HSALNT0401528,HSALNT0401529,HSALNT0401530,HSALNT0401531,HSALNT0401532,HSALNT0401533,HSALNT0401534,HSALNT0401535,HSALNT0401536,HSALNT0401537,HSALNT0401538,HSALNT0401539,HSALNT0401540,HSALNT0401541",,NA,,Disease,obesity,NA,NA,NA,DNA methylation,cg20150565;cg18598146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,26977391
ZFAS1,HSUP1;HSUP2;C20orf199;NCRNA00275;ZNFX1-AS1,20q13.13,HSALNG0130661,"HSALNT0268340,HSALNT0268341,HSALNT0268343,HSALNT0268344,HSALNT0268345,HSALNT0268347,HSALNT0268354,HSALNT0268355,HSALNT0268356,HSALNT0268357,HSALNT0268360,HSALNT0401518,HSALNT0401519,HSALNT0401520,HSALNT0401521,HSALNT0401522,HSALNT0401523,HSALNT0401524,HSALNT0401525,HSALNT0401526,HSALNT0401527,HSALNT0401528,HSALNT0401529,HSALNT0401530,HSALNT0401531,HSALNT0401532,HSALNT0401533,HSALNT0401534,HSALNT0401535,HSALNT0401536,HSALNT0401537,HSALNT0401538,HSALNT0401539,HSALNT0401540,HSALNT0401541",,NA,,Disease,obesity,NA,NA,NA,DNA methylation,cg27229100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,29717273
ZNF436-AS1,FLJ90508;C1orf213,1p36.12,HSALNG0001624,"HSALNT0003115,HSALNT0003117,HSALNT0003118,HSALNT0003120,HSALNT0003121,HSALNT0003123,HSALNT0290759,HSALNT0290760,HSALNT0290761,HSALNT0290762",,NA,,Disease,obesity,NA,NA,NA,DNA methylation,cg22502492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,29692867
